,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
90,0:52:18.007094,48.64780354499817,37.45318603515625,21.7391300201416,True,0.04452359765773684,176° SE,"( -0.0, -0.2,  9.7)","(  0.5, -0.1, -0.2)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
91,0:52:18.807094,49.161741971969604,30.86419677734375,21.7391300201416,True,0.022772478659705834,176° SE,"( -0.1, -0.1,  9.9)","( -0.0,  0.0, -0.0)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
92,0:52:19.657094,49.79775404930115,26.595745086669922,15.923566818237305,True,0.02896282573511619,176° SE,"( -0.0, -0.4,  9.8)","( -0.2,  0.0, -0.0)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
93,0:52:20.657094,50.33019304275513,34.722225189208984,12.72264575958252,True,0.03947358219206406,176° SE,"( -0.1,  0.1,  9.9)","(  4.5, -0.4,  1.9)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
94,0:52:21.507094,50.85658311843872,33.44481658935547,16.5289249420166,True,0.06004191364633292,176° SE,"( -0.1, -0.0,  9.9)","( -1.6,  0.6, -0.4)","( 237.0, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
95,0:52:22.107094,51.415363073349,25.188915252685547,16.5289249420166,True,0.13213457757774366,177° SE,"( -0.1, -0.3,  9.8)","(  0.3, -0.4,  0.1)","( 237.0, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
96,0:52:22.807094,51.993905544281006,23.75296974182129,11.415525436401367,True,0.02089400886406751,177° SE,"( -0.0, -0.3,  9.7)","( -0.0, -0.1, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
97,0:52:23.507094,52.55215835571289,22.988506317138672,11.415525436401367,True,0.007183567200264091,177° SE,"( -0.0, -0.1,  9.7)","(  0.0, -0.1, -0.3)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
98,0:52:24.257094,53.096362590789795,26.954177856445312,8.779630661010742,True,0.022667977559732023,177° SE,"( -0.0, -0.4,  9.7)","(  0.0, -0.0, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
99,0:52:25.007094,53.63867974281311,27.247955322265625,13.1578950881958,True,0.008298761803503413,177° SE,"( -0.1, -0.2,  9.9)","( -0.2, -0.0, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
100,0:52:25.757094,54.18867802619934,27.397258758544922,13.1578950881958,True,0.02610581497208294,177° SE,"( -0.1, -0.1,  9.8)","( -0.4, -0.0, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
101,0:52:26.507094,54.76919436454773,26.178010940551758,11.376564025878906,True,0.04224490068717749,177° SE,"( -0.0, -0.3,  9.7)","( -0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
102,0:52:27.307094,55.337992668151855,27.247955322265625,11.261260986328125,True,0.021659752518762437,177° SE,"( -0.2, -0.1,  9.8)","(  0.6,  0.3,  1.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
103,0:52:28.057094,55.87503147125244,27.932960510253906,11.261260986328125,True,0.021346795502633447,177° SE,"( -0.1, -0.2,  9.7)","(  0.0, -0.1,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
104,0:52:28.757094,56.41128754615784,27.322404861450195,11.273957252502441,True,0.010226428610248016,177° SE,"( -0.0, -0.4,  9.7)","( -0.0,  0.1,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
105,0:52:29.507094,56.92596745491028,27.4725284576416,12.64222526550293,True,0.031814705126919196,177° SE,"( -0.1, -0.2,  9.9)","(  0.1,  0.1, -0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
106,0:52:30.157094,57.48411846160889,26.455026626586914,12.64222526550293,True,0.012453164773825931,176° SE,"( -0.1, -0.3,  9.8)","( -0.0,  0.0, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
107,0:52:30.957094,58.00354027748108,28.089887619018555,10.141987800598145,True,0.006594906944550838,176° SE,"( -0.1, -0.1,  9.8)","( -0.2, -0.0, -0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
108,0:52:31.707094,58.62711262702942,28.011205673217773,10.141987800598145,True,0.011187678543923538,176° SE,"( -0.1, -0.4,  9.9)","(  0.0, -0.0, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
109,0:52:32.507094,59.129262924194336,27.855154037475586,8.333333015441895,True,0.02608635703806223,176° SE,"( -0.1, -0.1,  9.8)","(  0.2, -0.0, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
110,0:52:33.207094,59.65435457229614,27.100271224975586,8.333333015441895,True,0.04152023753651914,176° SE,"( -0.1, -0.2,  9.8)","(  0.0,  0.1, -0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
111,0:52:33.957094,60.20453190803528,25.773195266723633,12.706480026245117,True,0.0027843410653837198,176° SE,"( -0.1, -0.3,  9.8)","( -0.1, -0.1,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
112,0:52:34.907094,60.722734689712524,34.96503448486328,13.679890632629395,True,0.01509984289291984,176° SE,"( -0.0, -0.2,  9.7)","(  0.1, -0.1, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
113,0:52:35.857094,61.304630517959595,35.587188720703125,14.347201347351074,True,0.014400999197492981,176° SE,"( -0.1, -0.2, 10.0)","( -1.0,  0.0, -0.3)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
114,0:52:36.907094,61.85116672515869,36.3636360168457,14.347201347351074,True,0.033489319794624293,176° SE,"( -0.1, -0.2,  9.7)","(  1.7,  0.2,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
115,0:52:37.807094,62.357043981552124,37.45318603515625,14.903129577636719,True,0.024182179456225566,176° SE,"( -0.1, -0.3,  9.7)","( -0.1, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
116,0:52:38.657094,62.87463665008545,35.971221923828125,19.80198097229004,True,0.053976045486934826,176° SE,"( -0.1, -0.5,  9.9)","( -1.2, -0.0, -0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
117,0:52:39.707094,63.44662570953369,33.44481658935547,18.41620635986328,True,0.008596758697308401,176° SE,"( -0.2, -0.2,  9.9)","(  0.6,  0.1, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
118,0:52:40.757094,64.02468752861023,35.71428680419922,15.267176628112793,True,0.04296317620556773,176° SE,"( -0.1, -0.2, 10.0)","(  1.3,  0.2, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
119,0:52:41.807094,64.57573699951172,37.03703689575195,16.5289249420166,True,0.07404781331527052,176° SE,"( -0.0,  0.0,  9.7)","(  0.0, -0.1,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
120,0:52:42.807094,65.10715818405151,37.878787994384766,17.543859481811523,True,0.007084731324512935,176° SE,"( -0.1, -0.3,  9.9)","( -0.1,  0.1, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
121,0:52:43.757094,65.62692666053772,36.764705657958984,18.726593017578125,True,0.033166649544954165,176° SE,"( -0.1, -0.5,  9.9)","(  0.0,  0.2, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
122,0:52:44.557094,66.1355447769165,37.174720764160156,17.452007293701172,True,0.022859684202712192,176° SE,"( -0.1,  0.0,  9.9)","( -2.7,  0.3, -0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
123,0:52:45.407094,66.78739476203918,25.188915252685547,12.903225898742676,True,0.11025216654278287,177° SE,"( -0.1, -0.5,  9.9)","( -1.5, -0.5, -0.6)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
124,0:52:46.057094,67.35513472557068,22.27171516418457,12.903225898742676,True,0.10855334730557743,177° SE,"(  0.2, -0.1,  9.8)","(  2.2,  0.1,  0.6)","( 236.8, -12.4)","( 0.000102,  0.002128)",0 m,79%,0%,1,-0.044019442051649094,Lincoln Mkz 2020,Clear Noon
125,0:52:46.857094,68.01138091087341,23.52941131591797,8.810572624206543,True,0.05274820877752228,177° SE,"( -0.0,  0.2,  9.8)","(  0.9, -0.1,  0.3)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,66%,0%,1,-0.05325353890657425,Lincoln Mkz 2020,Clear Noon
126,0:52:47.657094,68.52756690979004,28.011205673217773,8.810572624206543,True,0.07421473624627899,178° SE,"( -0.0,  0.1,  9.7)","(  3.8, -0.4,  0.6)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
127,0:52:48.407094,69.13589358329773,27.397258758544922,11.820330619812012,True,0.07743838125088051,178° SE,"( -0.1, -0.0,  9.9)","( -1.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002127)",0 m,85%,0%,1,-0.05325353890657425,Lincoln Mkz 2020,Clear Noon
128,0:52:49.207094,69.65549612045288,28.169015884399414,10.319917678833008,True,0.0207983807818493,178° SE,"( -0.1, -0.5,  9.9)","(  2.5, -0.7, -1.0)","( 236.9, -12.4)","( 0.000102,  0.002127)",0 m,22%,0%,1,-0.05325353890657425,Lincoln Mkz 2020,Clear Noon
129,0:52:49.957094,70.23432755470276,26.737966537475586,10.319917678833008,True,0.06407126707812875,178° SE,"( -0.1, -0.2,  9.7)","( -3.8, -0.3, -0.5)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.044019442051649094,Lincoln Mkz 2020,Clear Noon
130,0:52:50.907094,70.73688960075378,35.71428680419922,12.453300476074219,True,0.11358031560340069,178° SE,"( -3.1,  0.2,  9.9)","( -3.6,  1.1,  0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,72%,0%,1,-0.18554562330245972,Lincoln Mkz 2020,Clear Noon
131,0:52:51.807094,71.26071238517761,35.971221923828125,20.83333396911621,True,0.059227019884415345,179° SE,"( -0.0, -0.1,  9.8)","( -4.2, -0.5,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,82%,0%,1,-0.24370726943016052,Lincoln Mkz 2020,Clear Noon
132,0:52:52.757094,71.7885389328003,35.08771896362305,17.761987686157227,False,0.03686038507126309,179° SE,"(  1.4, -0.5, 10.3)","( -0.8,  0.5,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002127)",0 m,0%,0%,1,-0.031798332929611206,Lincoln Mkz 2020,Clear Noon
133,0:52:53.407094,72.3457612991333,23.923444747924805,14.064697265625,False,0.07202255936583,179° SE,"( -0.6, -0.4,  9.9)","(  0.2,  0.1,  0.3)","( 236.9, -12.4)","( 0.000102,  0.002127)",0 m,7%,0%,1,-0.11068327724933624,Lincoln Mkz 2020,Clear Noon
134,0:52:54.107094,72.87346816062927,25.188915252685547,15.723271369934082,False,0.06704204477397198,179° SE,"(  0.1, -0.2,  9.9)","( -0.7, -0.5,  0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,-0.24370726943016052,Lincoln Mkz 2020,Clear Noon
135,0:52:54.857094,73.41634917259216,27.100271224975586,15.723271369934082,False,0.04506705630928029,179° SE,"( -0.0,  0.1, 10.0)","(  2.0,  0.2,  0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,96%,0%,1,-0.22618702054023743,Lincoln Mkz 2020,Clear Noon
136,0:52:55.607094,73.91635227203369,27.4725284576416,15.082956314086914,False,0.033574791982700525,179° SE,"(  0.0, -0.2,  9.8)","(  1.2, -0.0,  0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.22192999720573425,Lincoln Mkz 2020,Clear Noon
137,0:52:56.507094,74.450266122818,31.152647018432617,20.920503616333008,False,0.06448634043403485,180°  S,"( -0.2, -0.1,  9.9)","(  1.1,  0.3, -0.5)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,12%,0%,1,-0.05634714290499687,Lincoln Mkz 2020,Clear Noon
138,0:52:57.407094,74.96238899230957,35.587188720703125,25.641027450561523,False,0.039274370356679744,180°  S,"( -0.0, -0.0,  9.8)","(  0.2, -0.3, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
139,0:52:58.157094,75.49107336997986,29.15452003479004,20.876827239990234,False,0.09156030845564292,180°  S,"(  0.0,  0.0,  9.8)","( -0.2, -0.8, -0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,95%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
140,0:52:59.057094,76.05305600166321,32.57328796386719,21.459228515625,False,0.06763326621113906,180°  S,"( -0.0, -0.0,  9.9)","(  0.1,  0.7,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,38%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
141,0:52:59.657094,76.58650708198547,25.38071060180664,16.260162353515625,False,0.03815779960048529,180°  S,"( -0.0, -0.0,  9.8)","(  0.0,  0.2, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
142,0:53:00.257094,77.10482454299927,22.5733642578125,16.260162353515625,False,0.014334447836978063,180°  S,"(  0.0, -0.0,  9.8)","(  0.0, -0.1,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,33%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
143,0:53:00.907094,77.62881183624268,23.58490562438965,13.020833015441895,False,0.18081436541456192,180°  S,"(  0.4,  0.1, 10.0)","( -0.3, -0.0, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,44%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
144,0:53:01.707094,78.1448986530304,30.58104133605957,14.771049499511719,False,0.02978732266121319,180°  S,"( -0.0,  0.0,  9.8)","( -0.0,  0.2, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
145,0:53:02.507094,78.65999603271484,32.0512809753418,22.27171516418457,False,0.004064073732011916,180°  S,"(  0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
146,0:53:03.257094,79.24142527580261,29.850746154785156,20.32520294189453,False,0.00878797739186544,180°  S,"( -0.0, -0.0,  9.8)","( -0.0,  0.0, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
147,0:53:03.907094,79.78879165649414,24.213075637817383,17.006803512573242,False,0.006566028291674848,180°  S,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
148,0:53:04.507094,80.31332492828369,22.675735473632812,15.748031616210938,False,0.06623302818948569,180°  S,"(  0.0,  0.0,  9.8)","(  0.2, -0.6,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,5%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
149,0:53:05.257094,80.8294563293457,24.15458869934082,14.684288024902344,False,0.022334514389126977,180°  S,"(  0.1, -0.1,  9.7)","(  0.1, -0.2,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,66%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
150,0:53:06.157094,81.3727879524231,32.57328796386719,26.455026626586914,False,0.029803768481166025,180°  S,"(  0.1,  0.0,  9.8)","( -0.0, -0.2, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
151,0:53:06.957094,81.9473614692688,28.40909194946289,19.920320510864258,False,0.08334671385927249,180°  S,"(  0.0, -0.0,  9.8)","(  0.1,  0.6,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,0.0015039155259728432,Lincoln Mkz 2020,Clear Noon
152,0:53:07.707094,82.49554491043091,25.773195266723633,16.207456588745117,False,0.13376180166819976,180°  S,"(  0.2,  0.1,  9.9)","( -1.5, -0.7,  0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.1309625804424286,Lincoln Mkz 2020,Clear Noon
153,0:53:08.407094,83.00144743919373,28.40909194946289,18.41620635986328,False,0.01178023864252517,180°  S,"(  0.0,  0.0,  9.8)","( -0.1, -0.0, -0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.0846380814909935,Lincoln Mkz 2020,Clear Noon
154,0:53:09.157094,83.54513478279114,27.77777671813965,17.48251724243164,False,0.0009106367720488275,180°  S,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.06256067007780075,Lincoln Mkz 2020,Clear Noon
155,0:53:10.007095,84.08348202705383,30.86419677734375,18.55287742614746,False,0.0001346089534095132,180°  S,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.06256067007780075,Lincoln Mkz 2020,Clear Noon
156,0:53:10.807095,84.62495255470276,34.24657440185547,22.47191047668457,False,0.00020661153373215045,180°  S,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.06256067007780075,Lincoln Mkz 2020,Clear Noon
157,0:53:11.407095,85.15856862068176,24.390243530273438,18.281536102294922,True,0.00025727824156725025,180°  S,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.8)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.06256067007780075,Lincoln Mkz 2020,Clear Noon
158,0:53:11.957095,85.66616773605347,24.509803771972656,18.281536102294922,True,0.06345263630876267,180°  S,"( -3.5, -0.6,  9.5)","(  0.3, -1.0, -0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.30000001192092896,Lincoln Mkz 2020,Clear Noon
159,0:53:12.907095,86.23936176300049,31.25,11.235955238342285,True,0.04587167044740989,180°  S,"( -0.0, -0.1,  9.9)","(  1.1,  0.0, -0.4)","( 236.9, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
160,0:53:13.757095,86.75346064567566,30.487804412841797,14.064697265625,False,0.08502338686525955,180°  S,"( -0.0, -0.3,  9.9)","(  1.3, -0.1, -0.5)","( 236.9, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
161,0:53:14.607095,87.27807688713074,31.84713363647461,20.04007911682129,False,0.020190716208834784,179° SE,"( -0.0,  0.2,  9.8)","(  0.7, -0.0, -0.4)","( 236.9, -12.4)","( 0.000102,  0.002129)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
162,0:53:15.557095,87.80003070831299,35.84229278564453,24.81389617919922,False,0.04424977709338283,179° SE,"(  0.0,  0.3,  9.8)","(  1.4, -0.2, -0.4)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,85%,0%,1,0.800000011920929,Lincoln Mkz 2020,Clear Noon
163,0:53:16.457095,88.31221652030945,36.10108184814453,24.69135856628418,False,0.06979738063157157,179° SE,"( -0.0, -0.3,  9.8)","(  0.7, -0.1,  0.5)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.05944935232400894,Lincoln Mkz 2020,Clear Noon
164,0:53:17.407095,88.8480978012085,34.12969207763672,25.97402572631836,False,0.0694477820540009,179° SE,"( -0.0, -0.2,  9.8)","( -0.4,  0.0,  0.5)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.14139291644096375,Lincoln Mkz 2020,Clear Noon
165,0:53:18.307095,89.36812019348145,36.764705657958984,24.2718448638916,False,0.009226258037219078,180°  S,"( -0.0, -0.1,  9.9)","(  1.6,  0.0,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.21355357766151428,Lincoln Mkz 2020,Clear Noon
166,0:53:19.307095,89.90468668937683,37.174720764160156,26.455026626586914,False,0.03175472181696638,180°  S,"( -0.0, -0.1,  9.8)","(  0.2, -0.1,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.07827173173427582,Lincoln Mkz 2020,Clear Noon
167,0:53:20.257095,90.41922521591187,36.3636360168457,25.0,False,0.04514009217582074,180°  S,"( -0.1, -0.0,  9.6)","(  0.2, -0.4,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
168,0:53:21.207095,90.94032454490662,35.08771896362305,22.37136459350586,False,0.045897753592192676,180°  S,"(  0.0, -0.0,  9.7)","( -0.3, -0.4, -0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
169,0:53:22.157095,91.46470332145691,34.722225189208984,23.866348266601562,False,0.070371170808539,180°  S,"( -0.0, -0.0,  9.8)","(  0.3, -0.4,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,73%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
170,0:53:23.007095,91.97846150398254,33.67003631591797,20.9643611907959,False,0.028467656562674734,180°  S,"( -0.3, -0.0,  9.9)","( -0.1, -0.1, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
171,0:53:23.907095,92.49547076225281,34.48276138305664,21.551725387573242,False,0.04062887316561899,180°  S,"( -0.0, -0.0,  9.8)","( -0.0, -0.4, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
172,0:53:24.707095,93.07521319389343,30.21148109436035,24.038461685180664,False,0.002508022574565849,180°  S,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,100%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
173,0:53:25.357095,93.65011215209961,22.52252197265625,14.970060348510742,False,0.0002905733330370644,180°  S,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,53%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
174,0:53:26.007095,94.21027398109436,23.148147583007812,14.970060348510742,False,2.121317175916153e-05,180°  S,"( -0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,0%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
175,0:53:26.557095,94.71202397346497,22.988506317138672,12.836970329284668,False,0.08135250585229446,180°  S,"(  0.0, -0.1,  9.7)","(  0.2, -0.9,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,90%,0%,1,-0.03484528139233589,Lincoln Mkz 2020,Clear Noon
176,0:53:27.157095,95.24294519424438,22.5733642578125,15.197568893432617,False,0.01890189656669828,180°  S,"(  0.1,  0.1,  9.8)","( -0.6, -0.2,  0.2)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,90%,0%,1,-0.4052601456642151,Lincoln Mkz 2020,Clear Noon
177,0:53:27.757095,95.76311349868774,22.27171516418457,11.641443252563477,False,0.012574980769477634,180°  S,"(  0.1,  0.0,  9.8)","(  0.5, -0.1,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
178,0:53:28.657095,96.29012393951416,34.722225189208984,20.32520294189453,False,0.008129177921289732,180°  S,"(  0.1, -0.1,  9.8)","( -0.1, -0.0, -0.0)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,100%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
179,0:53:29.557095,96.79114294052124,35.587188720703125,24.096385955810547,False,0.060643866227054664,180°  S,"(  0.1, -0.4,  9.7)","( -1.7, -0.0,  0.1)","( 236.9, -12.4)","( 0.000102,  0.002128)",0 m,98%,0%,1,-0.5408861637115479,Lincoln Mkz 2020,Clear Noon
